borrower_id,business_name,industry,nic_code,loan_type,loan_amount_lakhs,vintage_years,region,sanction_date,gstin,pan,employee_count_initial,is_defaulter,true_pd,default_month
MSME04258,Business_04258 Pvt Ltd,Food Processing,C10,Trade Finance,136.14,1.3,Central,2023-09-06,17LAXWG8476N1Z5,ZKFPZ5228I,171,0,0.25,-1
MSME04259,Business_04259 Pvt Ltd,Construction,F41-F43,Working Capital,153.78,0.9,South,2022-07-11,34BTQJU4043L1Z5,OUJPF6864L,206,0,0.33,-1
MSME04260,Business_04260 Pvt Ltd,Auto Ancillary,C29,Working Capital,60.33,3.1,West,2023-01-11,11UDYIC2260M1Z5,OHYPK2241H,141,1,0.22,32
MSME04261,Business_04261 Pvt Ltd,Auto Ancillary,C29,Working Capital,22.48,8.1,Central,2023-06-09,04YLHSX5928J1Z5,JUEPV7770M,121,0,0.19,-1
MSME04262,Business_04262 Pvt Ltd,Textiles,C13,Working Capital,69.91,1.7,South,2022-02-05,08ZKBSW1565E1Z5,QPZPQ7932N,171,1,0.31,30
MSME04263,Business_04263 Pvt Ltd,Pharma,C21,Working Capital,90.82,3.6,North,2022-03-11,09CUUHH0559B1Z5,RZYPD7005Y,149,0,0.15,-1
MSME04264,Business_04264 Pvt Ltd,Construction,F41-F43,Term Loan,63.54,4.6,West,2022-10-16,29FSQIB3887D1Z5,AEIPH7868H,231,0,0.26,-1
MSME04265,Business_04265 Pvt Ltd,Agriculture Allied,A01,Term Loan,69.21,3.0,East,2022-04-15,01KKGRH9919S1Z5,FUSPC6095E,167,0,0.22,-1
MSME04266,Business_04266 Pvt Ltd,Food Processing,C10,Trade Finance,166.61,1.1,Central,2023-12-17,15VTBQC3884L1Z5,QUCPF0817F,206,1,0.25,19
MSME04267,Business_04267 Pvt Ltd,Construction,F41-F43,Working Capital,97.56,12.7,North,2022-11-09,24SLEWO1826Y1Z5,SRIPR3141A,248,1,0.25,23
MSME04268,Business_04268 Pvt Ltd,Manufacturing,C10-C33,Working Capital,222.8,4.2,North,2022-02-24,03BKNUE7567I1Z5,CTEPP3111F,165,0,0.2,-1
MSME04269,Business_04269 Pvt Ltd,Pharma,C21,Term Loan,853.97,6.5,North,2022-04-17,04EDYLR7667K1Z5,PZCPS5054C,83,1,0.1,18
MSME04270,Business_04270 Pvt Ltd,Manufacturing,C10-C33,Term Loan,46.87,5.1,Central,2023-10-15,33QGRLT5445Z1Z5,YHCPO4041D,57,0,0.15,-1
MSME04271,Business_04271 Pvt Ltd,Food Processing,C10,Term Loan,124.34,30.0,South,2022-11-03,23BLKDG4985M1Z5,SINPP4705G,196,0,0.18,-1
MSME04272,Business_04272 Pvt Ltd,Textiles,C13,Trade Finance,132.49,3.0,East,2022-02-05,11KPZTS5701D1Z5,TGFPF2212G,205,0,0.23,-1
MSME04273,Business_04273 Pvt Ltd,Textiles,C13,Working Capital,120.4,2.8,South,2022-05-13,18KLJXC1698T1Z5,BUDPD6006T,205,0,0.26,-1
MSME04274,Business_04274 Pvt Ltd,Food Processing,C10,Trade Finance,247.43,2.2,West,2022-01-25,18YZUMZ6944V1Z5,QLRPD4691D,31,0,0.2,-1
MSME04275,Business_04275 Pvt Ltd,Services,S90-S99,Term Loan,349.24,2.2,East,2022-02-06,12DCNCB7651R1Z5,EDLPN9615Z,154,0,0.16,-1
MSME04276,Business_04276 Pvt Ltd,Food Processing,C10,Working Capital,223.8,1.6,South,2022-01-19,26QNLZR8093B1Z5,STXPN5962O,107,0,0.28,-1
MSME04277,Business_04277 Pvt Ltd,Pharma,C21,Trade Finance,126.84,19.7,West,2022-02-04,14JHAIW4488R1Z5,YQAPE3405P,174,1,0.09,23
MSME04278,Business_04278 Pvt Ltd,Trading,G45-G47,Term Loan,102.96,10.2,East,2022-12-29,05PBYDU6147L1Z5,TAEPT1412F,241,0,0.2,-1
MSME04279,Business_04279 Pvt Ltd,Textiles,C13,Working Capital,428.36,1.9,Central,2023-02-22,14QLXBD2199B1Z5,QWKPO1728P,132,1,0.31,25
MSME04280,Business_04280 Pvt Ltd,IT/ITES,J62,Working Capital,101.76,1.8,West,2023-03-06,22SZTDR3137O1Z5,LATPV6761U,185,0,0.18,-1
MSME04281,Business_04281 Pvt Ltd,Pharma,C21,Working Capital,74.18,0.5,South,2023-06-02,31TDONG0683R1Z5,CHDPY9634N,100,0,0.2,-1
MSME04282,Business_04282 Pvt Ltd,Pharma,C21,Term Loan,69.06,10.5,East,2023-04-12,31ODRJG5158K1Z5,ZOHPG7408D,108,0,0.1,-1
MSME04283,Business_04283 Pvt Ltd,Pharma,C21,Working Capital,102.27,2.3,West,2022-07-18,16HYEOZ1492N1Z5,QYDPC5551W,85,0,0.15,-1
MSME04284,Business_04284 Pvt Ltd,Auto Ancillary,C29,Working Capital,201.06,4.3,West,2023-06-30,27MNDGR5092K1Z5,UXUPD4338U,69,1,0.22,13
MSME04285,Business_04285 Pvt Ltd,Pharma,C21,Working Capital,60.32,11.5,Central,2023-07-22,28UXWWN0057S1Z5,VYMPZ4372Z,178,1,0.12,24
MSME04286,Business_04286 Pvt Ltd,Textiles,C13,Term Loan,160.77,2.6,West,2022-07-30,24HQEYK9928K1Z5,IEEPY1000H,243,1,0.24,29
MSME04287,Business_04287 Pvt Ltd,Trading,G45-G47,Trade Finance,144.66,8.2,East,2023-09-01,09ARCND4494C1Z5,EBLPJ6744D,146,1,0.19,34
MSME04288,Business_04288 Pvt Ltd,Trading,G45-G47,Term Loan,277.26,2.8,North,2023-05-16,22TILBK0689Y1Z5,WPHPI5112E,35,0,0.23,-1
MSME04289,Business_04289 Pvt Ltd,Pharma,C21,Working Capital,73.12,6.0,East,2022-08-29,03MOAYW7595O1Z5,HHYPQ4792C,204,0,0.12,-1
MSME04290,Business_04290 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,92.25,2.8,East,2022-06-19,18QNVYZ9100N1Z5,FDPPO7607E,145,1,0.17,21
MSME04291,Business_04291 Pvt Ltd,Textiles,C13,Term Loan,114.47,2.5,Central,2022-10-21,07AYYCK1821T1Z5,FWEPY7672T,137,0,0.24,-1
MSME04292,Business_04292 Pvt Ltd,Textiles,C13,Trade Finance,56.0,23.4,Central,2022-11-11,15GMDHU1936A1Z5,RASPX7072O,32,1,0.2,26
MSME04293,Business_04293 Pvt Ltd,Construction,F41-F43,Working Capital,48.61,4.7,West,2022-05-07,23CWCLX3003I1Z5,GADPC1994T,136,1,0.28,17
MSME04294,Business_04294 Pvt Ltd,Agriculture Allied,A01,Working Capital,47.58,2.3,Central,2023-04-13,05UCUGC4205C1Z5,LQIPM6569Q,116,0,0.24,-1
MSME04295,Business_04295 Pvt Ltd,Services,S90-S99,Term Loan,45.24,1.5,West,2023-01-02,18CEEIL8158Y1Z5,OVQPH3519O,33,1,0.21,24
MSME04296,Business_04296 Pvt Ltd,Services,S90-S99,Working Capital,199.21,0.5,North,2022-01-21,22QAYCE5003V1Z5,BMRPM5282S,110,0,0.23,-1
MSME04297,Business_04297 Pvt Ltd,Manufacturing,C10-C33,Term Loan,250.54,6.1,South,2022-11-12,24WNBDE7637K1Z5,SGQPS7270D,112,0,0.15,-1
MSME04298,Business_04298 Pvt Ltd,Services,S90-S99,Trade Finance,134.23,2.3,Central,2022-03-31,08DKLBO2404T1Z5,BXOPH4291K,79,0,0.15,-1
MSME04299,Business_04299 Pvt Ltd,Construction,F41-F43,Trade Finance,302.83,8.6,Central,2023-02-08,21AJGJY4285L1Z5,GGEPU5569Z,164,0,0.22,-1
MSME04300,Business_04300 Pvt Ltd,Food Processing,C10,Trade Finance,200.84,2.3,North,2023-06-02,30QPDTC4887J1Z5,UUKPS3119A,47,0,0.2,-1
MSME04301,Business_04301 Pvt Ltd,Services,S90-S99,Term Loan,89.06,2.3,Central,2023-03-27,30RLMPZ2806J1Z5,AKGPY9383P,146,1,0.16,22
MSME04302,Business_04302 Pvt Ltd,Textiles,C13,Working Capital,230.15,7.6,North,2023-09-01,22RUBNY4530O1Z5,IIGPG8662G,67,0,0.23,-1
MSME04303,Business_04303 Pvt Ltd,Food Processing,C10,Working Capital,195.94,3.4,West,2022-05-30,03USXRO1003H1Z5,PUPPO1604G,7,0,0.23,-1
MSME04304,Business_04304 Pvt Ltd,Services,S90-S99,Term Loan,66.28,10.8,Central,2023-03-22,30AGWZN4750N1Z5,PMWPE6794Z,203,1,0.13,23
MSME04305,Business_04305 Pvt Ltd,Textiles,C13,Term Loan,408.5,4.5,Central,2022-03-21,07OHXPJ8217K1Z5,VGWPU1545L,224,1,0.24,19
MSME04306,Business_04306 Pvt Ltd,Textiles,C13,Working Capital,61.94,1.4,West,2022-01-17,18BENMH8575Q1Z5,LOLPC0890Z,242,0,0.31,-1
MSME04307,Business_04307 Pvt Ltd,Pharma,C21,Working Capital,199.88,4.2,Central,2022-05-18,11YZGBC1874T1Z5,YJTPL7577B,178,0,0.15,-1
MSME04308,Business_04308 Pvt Ltd,Trading,G45-G47,Term Loan,133.73,0.5,East,2023-10-14,23NIHXR9817U1Z5,CYBPD0323S,229,0,0.28,-1
MSME04309,Business_04309 Pvt Ltd,Manufacturing,C10-C33,Term Loan,112.17,1.9,North,2023-05-23,11VJYHE5484F1Z5,EDKPI4413D,214,1,0.23,26
MSME04310,Business_04310 Pvt Ltd,Construction,F41-F43,Trade Finance,89.91,1.2,South,2023-07-06,33PXNXN7665W1Z5,EUMPD9169O,225,1,0.3,13
MSME04311,Business_04311 Pvt Ltd,Auto Ancillary,C29,Term Loan,75.57,5.3,East,2023-11-11,21PINID8749C1Z5,BPGPI7871I,89,1,0.17,26
MSME04312,Business_04312 Pvt Ltd,Agriculture Allied,A01,Term Loan,47.83,0.7,South,2022-03-15,03SSAVS9286X1Z5,GTZPW8038L,166,1,0.27,11
MSME04313,Business_04313 Pvt Ltd,Services,S90-S99,Term Loan,19.12,1.7,East,2022-03-15,33XPHLX5943Y1Z5,JDWPO1270S,227,0,0.21,-1
MSME04314,Business_04314 Pvt Ltd,Services,S90-S99,Trade Finance,58.07,2.0,East,2022-02-19,23NQAQT8290P1Z5,XLPPV9848M,176,0,0.15,-1
MSME04315,Business_04315 Pvt Ltd,Food Processing,C10,Term Loan,1934.42,0.5,East,2022-01-10,30ASOGH3168Z1Z5,YZOPL7907X,18,0,0.26,-1
MSME04316,Business_04316 Pvt Ltd,Food Processing,C10,Trade Finance,169.83,0.5,North,2022-04-13,34YGYBZ3596N1Z5,MJOPO9287J,22,0,0.25,-1
MSME04317,Business_04317 Pvt Ltd,Agriculture Allied,A01,Trade Finance,448.07,1.9,South,2023-01-23,03NZKKU3455N1Z5,GBAPE0331D,177,0,0.26,-1
MSME04318,Business_04318 Pvt Ltd,Services,S90-S99,Trade Finance,97.25,1.3,West,2023-01-20,06NVPDR9662N1Z5,OARPH3378X,177,1,0.2,24
MSME04319,Business_04319 Pvt Ltd,IT/ITES,J62,Working Capital,61.89,0.6,West,2022-10-26,06JYCMS4125C1Z5,QHIPT7940G,106,0,0.18,-1
MSME04320,Business_04320 Pvt Ltd,Construction,F41-F43,Working Capital,355.4,0.8,Central,2022-12-05,17WGBEI2732R1Z5,RNEPM0458N,222,1,0.33,10
MSME04321,Business_04321 Pvt Ltd,Services,S90-S99,Working Capital,121.58,9.0,North,2023-01-24,30OYKEY7235K1Z5,JSCPA5313Y,157,0,0.15,-1
MSME04322,Business_04322 Pvt Ltd,Trading,G45-G47,Working Capital,41.92,5.7,North,2023-04-19,12EJJSE4837D1Z5,SOOPX4464G,58,0,0.22,-1
MSME04323,Business_04323 Pvt Ltd,Agriculture Allied,A01,Working Capital,149.36,3.3,North,2023-09-08,02CDHIV7944X1Z5,BQJPW4606A,134,0,0.24,-1
MSME04324,Business_04324 Pvt Ltd,IT/ITES,J62,Working Capital,244.87,12.0,East,2022-05-22,31TCZBO7458M1Z5,SCCPE1059Z,37,0,0.1,-1
MSME04325,Business_04325 Pvt Ltd,Construction,F41-F43,Working Capital,28.72,0.5,North,2022-06-19,35OTRFO8149Q1Z5,LDQPY6536L,48,0,0.33,-1
MSME04326,Business_04326 Pvt Ltd,Services,S90-S99,Term Loan,275.39,2.1,West,2022-01-13,13MDPHC3184C1Z5,WHIPZ0254Z,218,0,0.16,-1
MSME04327,Business_04327 Pvt Ltd,Auto Ancillary,C29,Term Loan,53.22,8.7,North,2023-10-31,11KJWKQ8603O1Z5,YJKPO1345J,233,0,0.17,-1
MSME04328,Business_04328 Pvt Ltd,Pharma,C21,Working Capital,234.49,4.9,East,2023-03-25,07DWCTC3929Z1Z5,SRLPX8125U,47,0,0.15,-1
MSME04329,Business_04329 Pvt Ltd,Trading,G45-G47,Term Loan,223.1,20.0,South,2022-06-23,20SUJIK0363X1Z5,XUYPQ5615Q,191,0,0.2,-1
MSME04330,Business_04330 Pvt Ltd,Auto Ancillary,C29,Term Loan,319.48,14.5,North,2023-11-05,31WUJDH0149G1Z5,SRWPK8228Y,132,0,0.17,-1
MSME04331,Business_04331 Pvt Ltd,Food Processing,C10,Term Loan,149.05,0.9,South,2022-05-12,25CUKRF5317H1Z5,MHCPZ5357U,172,0,0.26,-1
MSME04332,Business_04332 Pvt Ltd,Food Processing,C10,Trade Finance,34.91,17.9,Central,2023-06-24,13ABDML0512K1Z5,PNDPJ1008Y,89,0,0.17,-1
MSME04333,Business_04333 Pvt Ltd,Services,S90-S99,Working Capital,63.23,14.6,East,2023-08-18,09GDJAM3957K1Z5,JKOPB0541N,188,0,0.15,-1
MSME04334,Business_04334 Pvt Ltd,Food Processing,C10,Working Capital,189.4,2.3,North,2022-09-26,25OMDFB1582T1Z5,EPNPR1678U,134,0,0.23,-1
MSME04335,Business_04335 Pvt Ltd,Trading,G45-G47,Working Capital,443.59,20.3,Central,2022-09-08,29UIUUG5969B1Z5,UXQPE8338W,227,0,0.22,-1
MSME04336,Business_04336 Pvt Ltd,Construction,F41-F43,Working Capital,112.82,0.5,Central,2023-01-05,14PIVYP0161F1Z5,BRXPD9403V,10,0,0.33,-1
MSME04337,Business_04337 Pvt Ltd,Textiles,C13,Term Loan,97.74,5.4,South,2023-09-10,34NPJEV6011Q1Z5,WLMPL5163P,58,0,0.21,-1
MSME04338,Business_04338 Pvt Ltd,Manufacturing,C10-C33,Working Capital,138.18,1.5,West,2023-06-10,03LFLKI2211W1Z5,WOMPJ1243U,202,1,0.25,11
MSME04339,Business_04339 Pvt Ltd,Agriculture Allied,A01,Working Capital,176.25,0.7,West,2023-08-15,04VXNNE2157M1Z5,ZZPPD2426U,225,0,0.29,-1
MSME04340,Business_04340 Pvt Ltd,Construction,F41-F43,Working Capital,100.1,4.3,West,2023-05-21,29JNDBS2893V1Z5,EYUPU0205R,155,0,0.28,-1
MSME04341,Business_04341 Pvt Ltd,Textiles,C13,Working Capital,95.29,1.8,West,2023-11-03,13ILNZX8514Z1Z5,UIVPW8562T,115,1,0.31,19
MSME04342,Business_04342 Pvt Ltd,IT/ITES,J62,Term Loan,219.7,5.5,East,2022-06-27,19CZQTG2650N1Z5,SVUPO0996O,62,0,0.08,-1
MSME04343,Business_04343 Pvt Ltd,Trading,G45-G47,Term Loan,188.52,3.9,North,2023-10-29,21VKIJV7100G1Z5,ROOPE8353W,102,1,0.23,11
MSME04344,Business_04344 Pvt Ltd,Auto Ancillary,C29,Working Capital,114.23,2.5,North,2023-07-01,31HHSEG8433V1Z5,YMVPN9927I,233,1,0.22,14
MSME04345,Business_04345 Pvt Ltd,Textiles,C13,Working Capital,388.41,1.0,East,2022-09-16,29QAADT7493X1Z5,KAHPV0807A,139,0,0.31,-1
MSME04346,Business_04346 Pvt Ltd,Trading,G45-G47,Working Capital,17.7,4.6,South,2022-09-17,14VBULR5885D1Z5,LHMPB1973G,119,0,0.25,-1
MSME04347,Business_04347 Pvt Ltd,Pharma,C21,Working Capital,74.38,8.8,North,2022-05-15,12YUHYU5300U1Z5,OZMPJ9411M,9,0,0.12,-1
MSME04348,Business_04348 Pvt Ltd,Auto Ancillary,C29,Trade Finance,63.27,4.6,Central,2023-04-06,07TDTVI8473L1Z5,XSJPX2420O,179,0,0.19,-1
MSME04349,Business_04349 Pvt Ltd,Food Processing,C10,Working Capital,231.51,4.7,North,2023-05-04,10OYLXX8973N1Z5,IUCPD5711L,128,0,0.23,-1
MSME04350,Business_04350 Pvt Ltd,Food Processing,C10,Term Loan,159.69,3.6,East,2023-10-05,26FUIMM1591O1Z5,CLVPY8988F,52,1,0.21,32
MSME04351,Business_04351 Pvt Ltd,Auto Ancillary,C29,Trade Finance,179.79,2.5,South,2022-03-22,24XULJX4387D1Z5,JCPPU5882W,226,0,0.19,-1
MSME04352,Business_04352 Pvt Ltd,IT/ITES,J62,Working Capital,281.98,3.1,North,2023-01-02,34RRNJL7509T1Z5,ILCPZ4089Q,135,0,0.13,-1
MSME04353,Business_04353 Pvt Ltd,IT/ITES,J62,Working Capital,37.91,22.8,East,2022-02-28,03JKNGZ4053J1Z5,DNTPX4200T,83,0,0.1,-1
MSME04354,Business_04354 Pvt Ltd,IT/ITES,J62,Trade Finance,83.99,6.9,Central,2022-03-15,15OFWYA5739Y1Z5,GOXPA7457J,204,0,0.07,-1
MSME04355,Business_04355 Pvt Ltd,Textiles,C13,Trade Finance,307.0,2.8,West,2022-08-27,12NIMDI0717U1Z5,QAXPN7348R,35,0,0.23,-1
MSME04356,Business_04356 Pvt Ltd,Agriculture Allied,A01,Term Loan,66.09,3.1,Central,2022-05-09,33AFPQM1218Z1Z5,AWJPD6239X,155,0,0.22,-1
MSME04357,Business_04357 Pvt Ltd,Textiles,C13,Term Loan,116.23,3.5,Central,2023-02-16,06YUTNR3717B1Z5,QGGPV0937B,212,0,0.24,-1
MSME04358,Business_04358 Pvt Ltd,Services,S90-S99,Trade Finance,39.64,5.4,South,2022-11-11,17DWPBS5185F1Z5,JBUPQ7935F,211,0,0.12,-1
MSME04359,Business_04359 Pvt Ltd,Manufacturing,C10-C33,Working Capital,267.92,3.1,North,2023-01-09,28HAPJS1053V1Z5,TUFPQ5653F,222,0,0.2,-1
MSME04360,Business_04360 Pvt Ltd,Auto Ancillary,C29,Trade Finance,80.89,5.8,West,2023-03-13,23SSVAC7209P1Z5,BAVPP0935F,239,0,0.16,-1
MSME04361,Business_04361 Pvt Ltd,Construction,F41-F43,Term Loan,248.65,2.0,East,2022-05-18,34WHCWZ3137O1Z5,HLKPA0744J,181,0,0.26,-1
MSME04362,Business_04362 Pvt Ltd,Manufacturing,C10-C33,Term Loan,333.08,2.6,West,2023-03-31,18VJSNS5211C1Z5,SJZPI9797C,41,0,0.18,-1
MSME04363,Business_04363 Pvt Ltd,Pharma,C21,Trade Finance,69.25,10.0,North,2023-09-07,34FDACP9235A1Z5,MKYPE0160B,97,0,0.09,-1
MSME04364,Business_04364 Pvt Ltd,Textiles,C13,Trade Finance,32.05,2.0,South,2022-01-09,34JCUWQ1390K1Z5,UUFPV8674I,116,0,0.23,-1
MSME04365,Business_04365 Pvt Ltd,Textiles,C13,Working Capital,75.52,16.7,North,2022-08-20,33YVBJG9557Z1Z5,BGBPX4742S,23,0,0.23,-1
MSME04366,Business_04366 Pvt Ltd,Trading,G45-G47,Working Capital,74.54,0.9,East,2023-09-03,29SJBNY4561F1Z5,FGKPW2142G,77,0,0.3,-1
MSME04367,Business_04367 Pvt Ltd,Manufacturing,C10-C33,Term Loan,171.67,1.4,West,2023-12-31,01YVKGE1349R1Z5,KKCPX6706T,36,0,0.23,-1
MSME04368,Business_04368 Pvt Ltd,Trading,G45-G47,Term Loan,172.52,3.1,Central,2023-02-01,34RBBUN6085L1Z5,YTDPC0294Z,194,0,0.23,-1
MSME04369,Business_04369 Pvt Ltd,Construction,F41-F43,Term Loan,115.71,8.0,North,2023-11-11,01AIPYQ0446T1Z5,PQBPQ7860T,24,0,0.23,-1
MSME04370,Business_04370 Pvt Ltd,Trading,G45-G47,Trade Finance,83.41,6.6,South,2023-07-28,26QFZCG0398Z1Z5,HITPP1137V,240,0,0.19,-1
MSME04371,Business_04371 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,149.66,1.0,South,2022-11-14,06BFIKA4769B1Z5,ZXRPP2959A,64,1,0.22,22
MSME04372,Business_04372 Pvt Ltd,Auto Ancillary,C29,Working Capital,46.57,1.4,West,2023-05-22,09ZXVYH3549I1Z5,NVFPL0205Y,143,1,0.27,26
MSME04373,Business_04373 Pvt Ltd,Pharma,C21,Working Capital,83.41,4.3,Central,2023-06-06,01KYKIW4682U1Z5,FPOPL5103P,166,0,0.15,-1
MSME04374,Business_04374 Pvt Ltd,Textiles,C13,Term Loan,109.22,1.7,East,2022-03-28,03HPQDW8918F1Z5,KIPPP0628R,100,0,0.29,-1
MSME04375,Business_04375 Pvt Ltd,Construction,F41-F43,Term Loan,236.52,2.7,Central,2023-12-17,17DHVWA6531M1Z5,BGXPQ8626L,57,1,0.26,29
MSME04376,Business_04376 Pvt Ltd,Textiles,C13,Term Loan,491.63,3.3,West,2022-11-14,18WCRJS9124Z1Z5,MFXPX0317X,181,0,0.24,-1
MSME04377,Business_04377 Pvt Ltd,Services,S90-S99,Term Loan,510.01,4.5,Central,2022-11-29,32ZJENG9226N1Z5,CTMPA3473L,69,0,0.16,-1
MSME04378,Business_04378 Pvt Ltd,Pharma,C21,Term Loan,578.46,1.4,West,2022-12-26,22TMNTO1592V1Z5,USSPE1049Q,171,0,0.18,-1
MSME04379,Business_04379 Pvt Ltd,Agriculture Allied,A01,Working Capital,68.9,0.9,Central,2022-08-29,15CCAOM4191I1Z5,NEDPM9716H,100,1,0.29,34
MSME04380,Business_04380 Pvt Ltd,Trading,G45-G47,Working Capital,73.7,2.5,North,2022-02-25,18KRFZQ7083C1Z5,EPNPC5028K,72,0,0.25,-1
MSME04381,Business_04381 Pvt Ltd,Food Processing,C10,Term Loan,57.86,0.5,South,2022-04-20,23XLUCD9543C1Z5,JUVPI1658Q,186,1,0.26,14
MSME04382,Business_04382 Pvt Ltd,Manufacturing,C10-C33,Working Capital,68.44,3.7,West,2022-02-18,07BFSJH1478M1Z5,NTCPQ3950I,200,1,0.2,34
MSME04383,Business_04383 Pvt Ltd,Textiles,C13,Working Capital,70.42,9.2,West,2022-01-16,09IHGPF2728P1Z5,UCOPY9017C,115,0,0.23,-1
MSME04384,Business_04384 Pvt Ltd,Trading,G45-G47,Working Capital,54.94,0.6,South,2022-03-14,25MJJYT8107P1Z5,JIEPY0436K,155,0,0.3,-1
MSME04385,Business_04385 Pvt Ltd,Construction,F41-F43,Term Loan,103.58,0.6,East,2022-07-21,11ZIYSR6495U1Z5,APCPE7724I,195,0,0.31,-1
MSME04386,Business_04386 Pvt Ltd,Textiles,C13,Working Capital,23.15,0.5,West,2022-04-03,33DZCCN4051M1Z5,KRLPK6615H,189,0,0.31,-1
MSME04387,Business_04387 Pvt Ltd,Agriculture Allied,A01,Trade Finance,47.5,9.4,North,2023-10-11,01HJOCF1486T1Z5,MCYPX2670C,221,0,0.18,-1
MSME04388,Business_04388 Pvt Ltd,Pharma,C21,Term Loan,188.69,0.5,Central,2022-02-02,35ITEFJ4805P1Z5,ZLIPG0492B,168,0,0.18,-1
MSME04389,Business_04389 Pvt Ltd,Pharma,C21,Term Loan,195.17,20.5,North,2023-08-23,20TCNUH3674J1Z5,MQBPA5829J,56,0,0.1,-1
MSME04390,Business_04390 Pvt Ltd,Textiles,C13,Term Loan,279.99,2.2,West,2023-02-23,32QHZSD9683T1Z5,ANVPF1345V,103,0,0.24,-1
MSME04391,Business_04391 Pvt Ltd,Construction,F41-F43,Working Capital,73.18,2.0,East,2022-07-22,22YDJXC1336N1Z5,BNEPO4916Z,128,0,0.28,-1
MSME04392,Business_04392 Pvt Ltd,Pharma,C21,Term Loan,183.18,0.5,West,2023-07-05,09ZBTCL2695C1Z5,BQFPA3354D,151,1,0.18,33
MSME04393,Business_04393 Pvt Ltd,Pharma,C21,Trade Finance,291.59,4.4,East,2023-09-18,31XGISE5834I1Z5,VZEPW4821A,25,0,0.12,-1
MSME04394,Business_04394 Pvt Ltd,Agriculture Allied,A01,Term Loan,172.84,4.4,South,2023-12-21,12TORIC5827I1Z5,UKLPX8263P,88,0,0.22,-1
MSME04395,Business_04395 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,78.07,3.4,Central,2022-11-08,03SDMQB0257E1Z5,WUFPX9987F,211,0,0.17,-1
MSME04396,Business_04396 Pvt Ltd,Construction,F41-F43,Term Loan,62.06,1.9,North,2023-04-14,08VASBF7533I1Z5,UDBPH2504C,176,1,0.31,14
MSME04397,Business_04397 Pvt Ltd,Construction,F41-F43,Working Capital,170.37,2.3,East,2023-01-29,01BTSPI4733N1Z5,NAGPX9831N,164,0,0.28,-1
MSME04398,Business_04398 Pvt Ltd,Auto Ancillary,C29,Working Capital,23.04,1.9,North,2022-07-30,13CYZBP2223U1Z5,HYTPF4836R,165,0,0.27,-1
MSME04399,Business_04399 Pvt Ltd,Auto Ancillary,C29,Term Loan,85.24,2.8,South,2023-07-25,22EIGWW6179Q1Z5,AAEPG4381R,64,0,0.2,-1
MSME04400,Business_04400 Pvt Ltd,Pharma,C21,Working Capital,125.82,2.1,West,2022-06-05,28KCFVX3215C1Z5,JQEPE0546K,201,0,0.15,-1
MSME04401,Business_04401 Pvt Ltd,Food Processing,C10,Working Capital,19.58,5.6,East,2023-09-26,09WQNTH9309M1Z5,ACMPP9851Y,243,0,0.2,-1
MSME04402,Business_04402 Pvt Ltd,Auto Ancillary,C29,Trade Finance,79.04,1.8,Central,2023-09-24,34EFAEX7181D1Z5,CSRPE2548Z,138,0,0.24,-1
MSME04403,Business_04403 Pvt Ltd,Pharma,C21,Working Capital,99.82,2.2,East,2022-11-18,26TTGHX3358U1Z5,JNSPS3497R,230,0,0.15,-1
MSME04404,Business_04404 Pvt Ltd,IT/ITES,J62,Working Capital,66.24,2.9,West,2023-03-11,18MNILI0860B1Z5,ZQWPH4773J,133,0,0.13,-1
MSME04405,Business_04405 Pvt Ltd,Services,S90-S99,Trade Finance,61.08,0.5,West,2023-07-28,08ACAUT2763A1Z5,SIOPT5166V,249,1,0.2,27
MSME04406,Business_04406 Pvt Ltd,Services,S90-S99,Trade Finance,80.21,3.4,Central,2023-11-01,23CULHI9965E1Z5,LNNPK0122F,111,1,0.15,27
MSME04407,Business_04407 Pvt Ltd,Construction,F41-F43,Working Capital,173.05,1.5,Central,2022-02-09,32EPOKT6025Z1Z5,HCTPI7708G,19,0,0.33,-1
MSME04408,Business_04408 Pvt Ltd,Food Processing,C10,Trade Finance,437.89,0.5,South,2022-02-09,17OMWRW3840T1Z5,JPDPM5078P,107,0,0.25,-1
MSME04409,Business_04409 Pvt Ltd,Agriculture Allied,A01,Trade Finance,133.97,12.1,North,2023-03-29,27MDLOT2294E1Z5,YLIPO0999Y,61,1,0.18,14
MSME04410,Business_04410 Pvt Ltd,Manufacturing,C10-C33,Working Capital,18.35,1.9,East,2022-07-09,10ZMYST1762K1Z5,ZFFPA1971J,112,0,0.25,-1
MSME04411,Business_04411 Pvt Ltd,Auto Ancillary,C29,Working Capital,141.81,2.8,South,2022-01-15,27ELAFZ5483R1Z5,ITKPD4608O,5,0,0.22,-1
MSME04412,Business_04412 Pvt Ltd,IT/ITES,J62,Working Capital,65.56,8.8,North,2022-05-04,05WWWCE0531S1Z5,FEMPU0061N,23,0,0.1,-1
MSME04413,Business_04413 Pvt Ltd,Pharma,C21,Term Loan,67.63,0.9,South,2022-10-07,03AWZSG9985H1Z5,LDHPF3660A,154,0,0.18,-1
MSME04414,Business_04414 Pvt Ltd,Food Processing,C10,Working Capital,47.45,9.5,Central,2022-02-17,11AXHLS5562J1Z5,UGFPQ6019K,30,0,0.2,-1
